वामपन्थी नेता बर्माको निधन	वरिष्ठ वामपन्थी नेता कृष्णराज बर्माको निधन भएको छ । धुम्बाराहीस्थित ह्याम्स अस्पतालको आइसियू कक्षमा उपचारकै क्रममा आइतबार साँझ उनको निधन भएको परिवारजनले जनाएका छन् । ९३ वर्षीय नेता बर्माको पेटमा इन...	https://l.hamropatro.com/r/https://nayapatrikadaily.com/feed-detail.php?nid=81954	national	0
अनलाईन टेलिभिजनसहित ओटीटी प्लेटफार्म नियमन गर्न कानूनी व्यवस्था , युट्युब पनि दर्ता हुनु पर्ने	फागुन २२, काठमाडौं । सरकारले  मिडिया/भिडियो स्ट्रिमिङ, भीओडी, अनलाइन टिभी,  सञ्चालन गर्न सूचना तथा प्रशारण विभागबाट अनुमति लिनुपर्ने कानूनी व्यवस्था गरेको छ । सरकारले राष्ट्रिय प्रसारण नियमावली २०...	https://l.hamropatro.com/r/https://abhiyandaily.com/newscategory-detail/404131	technology	1
ट्रंकलाइन महसुल नतिरे पनि विजुली काटिन्न : गृहमन्त्री	२१ फागुन, बुटवल । गृहमन्त्री बालकृष्ण खाँणले रुपन्देहीमा ट्रंकलाइन महसुल नतिरेका उद्योगको पनि विद्युत लाइन नकाटिने बताएका छन् । नेपाल विद्युत प्राधिकरणले ट्रंकलाइन महसुल नतिरेका उद्योगको विद्युत ल...	https://l.hamropatro.com/r/https://www.onlinekhabar.com/2022/03/1089415	economics	2
क्यासिनो र सरकारबीच तनाव: किन कठिन बन्यो यस व्यवसायबाट राजस्व सङ्कलन?	पर्यटन विभागले गत पौष महिनाको अन्तिम साता क्यासिनो सञ्चालक कम्पनीहरूलाई रोयल्टी तथा नवीकरण दस्तुर सोही महिनाको मसान्तभित्र बुझाउन निर्देशन दिँदै सूचना जारी गर्‍यो। क्यासिनो नियमावली २०७० अनुरूप सञ...	https://l.hamropatro.com/r/https://www.bbc.com/nepali/news-60462777?xtor=AL-73-[partner]-[hamro.patro]-[headline]-[nepali]-[bizdev]-[isapi]	economics	0
प्रहरीले अनुसन्धान सुरु गरेसँगै दमौलीबाट भागे कथित अभियन्ता र युट्युवर, आरोपी भेट्ने पातलिए	तनहुँ : नाबालिग गायिकाको बलात्कार गरेको आरोपमा जिल्ला प्रहरी कार्यालय तनहुँको हिरासतमा रहेका नायक पल शाह (पूर्ण विक्रम) को पक्षमा माहौल बनाउन दमौली पुगेका कथित अभियन्ता, युट्युबवर र भेट्न जाने कलाक...	https://l.hamropatro.com/r/https://www.ukeraa.com/news/2022/03/07/15795	entertainment	0
शिक्षा र स्वास्थ्यको क्षेत्रमा धनी र गरिबका बीचमा हुने विभेदको अन्त्य हुनुपर्छ : उपराष्ट्रपति 	उपराष्ट्रपति नन्दबहादुर पुनले शिक्षा र स्वास्थ्यको क्षेत्रमा धनी र गरिबका बीचमा हुने विभेदको अन्त्य हुनुपर्ने बताएका छन् ।  शुत्रबार २४ औँ अन्तर्राष्ट्रिय आत्मसम्मान तथा आदर दिवसको अवसरमा काठमाडौंम...	https://l.hamropatro.com/r/https://nayapatrikadaily.com/feed-detail.php?nid=82314	international	2
किन हट फोटोशुट गर्नुहुन्न ? भन्ने फ्यानको प्रश्नमा विद्या बालनले दिइन् रमाइलो जवाफ	काठमाडौं । बलिउड अभिनेत्री विद्या बालन एक उत्कृष्ट अभिनेत्री हुनुका साथै एक उत्कृष्ट हास्य कलाकार पनि हुन् । फ्यानहरु उनको अभिनय र सेन्स अफ ह्युमरलाई मन पराउने गरेका छन् । विद्याले सोमबार आफ्नो साम...	https://l.hamropatro.com/r/https://www.lokpath.com/story/509315	entertainment	1
लालपूर्जाको आश देखाउँदै, सुकुम्बासीसँग रकम उठाउँदै	सुर्खेतको वीरेन्द्रनगर नगरपालिका वडा नम्बर ९ मा जग्गाको लालपुर्जा उपलब्ध गराउने भन्दै रकम असुलिएको छ । वडा कार्यालयबाट रातो र सेतो लालपुर्जासहितको जग्गाको विवरण संकलन नापी गर्ने भन्दै रकम असुली गरि...	https://l.hamropatro.com/r/https://www.janaaastha.com/archives/82395	national	0
‘सिंगो बुटवलः एक विद्यालय’ को अवधारणा असफलतातर्फ: न रङ्गरोगन, न बिदामै एकरूपता	बुटवलः बुटवल उपमहानगरपालिकाले नगरभित्रको शैक्षिक क्षेत्र नमूना बनाउने उद्देश्यअनुसार ‘सिंगो बुटवलः एक विद्यालय’ को अवधारणा ल्यायो। तर यो अवधारणा कार्यान्वयनको एक महिना पनि पूरा नहुँदै असफलतातर्फ उन...	https://l.hamropatro.com/r/https://www.ukeraa.com/news/2022/03/06/15737	national	0
मानविकी संकायका डिनलाई खुलापत्र: शिक्षामा भाषाको अवरोध हटाइयोस्	आदरणीय डिनज्यू, मानविकी तथा सामाजिक शास्त्र संकाय, त्रिभुवन विश्वविद्यालय। सुरुमै हामी तपाईंसँग माफी माग्छौं, किनभने हामीले आफ्नो परिचय यहाँ खुलाउन सकेनौं। आफ्नो शैक्षिक भविष्यको चिन्ता भएरै हाम...	https://l.hamropatro.com/r/https://www.setopati.com/readers-opinion/264529	technology	1
कैलाली कारागारका एक कैदीको मृत्यु	न्युज अफ नेपाल, धनगढी । कैलाली कारागारमा थुनामा रहेका एक युवकको मृत्यु भएको छ । घोडाघोडी नगरपालिका-३ का २० वर्षीय श्यामबहादुर थापा मगरको मृत्यु भएको कैलाली कारागारले जनाएको छ । जेलर नरबहादुर थापा...	https://l.hamropatro.com/r/https://www.newsofnepal.com/2022/03/05/478810/	national	0
छोटो समयमै शौर्य सिमेन्ट लोकप्रिय ब्राण्ड बन्दै	काठमाडौं । शौर्य सिमेन्टले मासिक १० लाख रुपैयाँको सिमेन्ट ब्रिक्री गर्न सफल भएको छ ।व्यवसायिक उत्पादनको छोटो अवधिमै मासिक १० लाख रुपैयाँको सिमेन्ट बिक्री गरेर लोकप्रिय ब्रान्डको रुपमा स्थापित हुँदै...	https://l.hamropatro.com/r/https://www.onlinekhabar.com/2022/03/1093111	economics	2
माईपे डिजिटल वालेट प्रयोग गर्दा एक लाखको दुर्घटना बीमा	काठमाडौं । डिजिटल वालेट कम्पनी माईपेले प्रयोगकर्ताका लागि आकर्षक अफर सार्वजनिक गरेको छ । कम्पनीले वालेट प्रयोग गर्ने प्रयोगकर्तालाई एक लाख रुपैयाँको दुर्घटना बीमा सुविधा दिने भएको हो ।   यो सुविधा...	https://l.hamropatro.com/r/https://www.techpana.com/2022/120444/	technology	2
प्रजनन स्वास्थ्य महिलाको प्रमुख मानव अधिकार	काठमाडौं- स्वाथ्य तथा जनसंख्या राज्यमन्त्री भवानी प्रसाद खापुङले प्रजनन स्वास्थ्य महिलाको प्रमुख मानव अधिकार भएको बताएका छन् ।	https://l.hamropatro.com/r/https://www.khabarhub.com/2022/06/358112/	international	2
८० प्रतिशत बीउविजन निजी क्षेत्रबाटै आपूर्ति	नेपाल बीउ व्यवसायी सङ्घले मुलुकमा ८० प्रतिशतभन्दा बढी बीउविजन आपूर्ति निजी क्षेत्रबाट भएको जनाएको छ । सङ्घद्वारा आज आयोजित अन्तक्र्रियामा खाद्यन्न बाली बीउमा ८० प्रतिशत र तरकारी बीउमा करिब ९० प्रति...	https://l.hamropatro.com/r/https://lokaantar.com/story/175603/2022/3/14/economy/seeds-	economics	2
डीएभीद्वारा शिक्षा क्षेत्रमा समर्पित महिला सम्मानित	डीएभी सुशील केडिया विश्व भारती विद्यालय तथा कलेजले काठमाडौं उपत्यका लगायत प्रदेश तहका शिक्षा क्षेत्रमा समर्पित महिलालाई सम्मान गरेको छ । ११२औं विश्व महिला दिवस अवसरमा २१६ मनोनित महिलामध्येबाट शिक्ष...	https://l.hamropatro.com/r/https://ratopati.com/story/226263/2022/3/13/dav-college-	health	2
विद्यालयको पाठ्यक्रममा अपाङ्‌गता शिक्षा समावेश गर्नुपर्छ	अपाङ्‌गता हुनु कसैको रहर होइन, न त समाजमा भनिएजस्तो पूर्वजन्मको फल वा कर्मको खेल नै हो। आम मानिसमा रहेको दृष्टिकोणजस्तो अपाङ्‌गता कुनै व्यक्ति वा मानिस नभएर केवल व्यक्ति वा मानिसमा आउने एक अवस्था ह...	https://l.hamropatro.com/r/https://deshsanchar.com/2022/03/14/624069/	entertainment	2
साउदीका परराष्ट्रमन्त्री साउद नेपाल भ्रमणमा, मृत्युदण्ड पाएका नेपालीलाई माफी दिन आग्रह गरिने	काठमाडौं । साउदी अरबका राजकुमार एवं परराष्ट्रमन्त्री फैजल बिन फरहान बिन साउद आज नेपाल आउदैछन् । उनी नेपालका परराष्ट्रमन्त्री नारायण खड्काको निमन्त्रणामा नेपाल आउन लागेका हुन् । साउदीका परराष्ट्रमन...	https://l.hamropatro.com/r/https://www.news24nepal.tv/2022/03/14/863366	national	2
प्रभासका फ्यानले ‘राधे श्याम’ हेरेर आत्महत्या गरेकै हुन् ?	मुम्बई । तेलुगू सुपरस्टार प्रभासको पछिल्लो चलचित्र ‘राधे श्याम’ रिलिज भइसकेको छ । प्रभास र पुजा हेगडे अभिनीत चलचित्रले बक्स अफिसमा ठिककिकै व्यापार गरिरहेको छ । यद्यपि समीक्षकबाट भने राम्रो समीक्षा ...	https://l.hamropatro.com/r/https://baahrakhari.com/news-details/344208	entertainment	0
काश्मिरमा चिता हेलिकोप्टर दुर्घटना	एजेन्सी, २७ फागुन । भारतमा सैनिक हेलिकोप्टर दुर्घटनामा परेको छ । चिता हेलिकोप्टर उत्तर काश्मिरको गुरेज क्षेत्रमा दुर्घटनाग्रस्त भएको भारतीय सञ्चारमाध्यमले जनाएका छन् । सीमा सुरक्षा फौजको विरामी लि...	https://l.hamropatro.com/r/https://www.reportersnepal.com/2022/03/659137	international	0
एक्सन र ड्रामाले भरपूर जोन अब्राहम अभिनित ‘अट्याक’को ट्रेलर	२३ फागुन, काठमाडौं । बलिउड अभिनेता जोन अब्राहम स्टारर एक्सन इन्टरटेनर फिल्म ‘अट्याक’ अप्रिल १ मा सिनेमा हलमा रिलिज हुन तयारीमा अवस्थामा छ । यो फिल्मको सोमबार ट्रेलर सार्वजनिक गरिएको छ । ‘अट्याक’मा...	https://l.hamropatro.com/r/https://www.onlinekhabar.com/2022/03/1090282	entertainment	1
फ्रान्सको राष्ट्रपतीय चुनावमा फेरि म्याक्रोँले जित्ने सम्भावना बढी 	पेरिस । यसपालि फ्रान्सको राष्ट्रपतीय निर्वाचनमा १२ जना उमेदवार छन् । वर्तमान राष्ट्रपति इमान्युयल म्याक्रोँ भने दोस्रो कार्यकालका लागि चुनाव लड्दैछन् । आगामी १० अप्रिलमा फ्रेन्च मतदाताहरूले पहिलो ...	https://l.hamropatro.com/r/https://baahrakhari.com/news-details/344148	popular	1
अब सबै एमसीसीको कार्यान्वयनमा अग्रसर हुनुपर्छ : सञ्चारमन्त्री कार्की	सञ्चार तथा सूचना प्रविधि मन्त्री एवं नेपाली काँग्रेसका नेता ज्ञानेन्द्रबहादुर कार्कीले अमेरिकी सहयोग मिलेनियम च्यालेञ्ज कर्पोरेशन (एमसीसी) सम्झौता संसदबाट अनुमोदन भएसँगै यससम्बन्धी अन्योल र संशयको ...	https://l.hamropatro.com/r/https://ratopati.com/story/224370/2022/3/3/gyanendra-karki	popular	1
विश्व बजारमा कच्चा तेलको मूल्य १३ वर्षयताकै उच्च !	विश्व बजारमा कच्चा तेलको मूल्य पछिल्लो १३ वर्षयताकै उच्च भएको छ । अमेरिकाले रुसबाट हुने इन्धनको आयात रोक्ने सम्बन्धमा छलफल गरिरहेको बताएपछि विश्व बजारमा कच्चा तेलको मूल्य बढेको हो । कच्चा तेलको म...	https://l.hamropatro.com/r/https://ujyaaloonline.com/samachar/66116/2022/3/7/world-crude-oil-prices-hit-13-year-high	international	0
लिग-२ को तयारीका लागि श्रीलंका जाने १६ सदस्यीय नेपाली टिम घोषणा	आइसिसी क्रिकेट विश्वकप लिग-२ अन्तर्गत युएई र पपुवा न्युगिनीविरूद्धको त्रिकोणात्मक सिरिजको तयारी श्रीलंका जाने नेपाली टिम घोषणा गरिएको छ।  नेपाल क्रिकेट संघ (क्यान) ले सन्दीप लामिछानेको कप्तानीमा १...	https://l.hamropatro.com/r/https://www.setopati.com/sports/cricket/263682	sports	1
माओवादीमा पदाधिकारी चयनै नगरि चुनावमा जाने प्रचण्डको तयारी	नेकपा माओवादी केन्द्रको शुक्रबारदेखि सुरु हुने केन्द्रीय समिति बैठकले पनि पदाधिकारी चयन गर्ने सम्भावना कम रहेको एक नेताले बताएका छन्। अमेरिकी आर्थिक सहयोग परियोजना एमसीसीलाई संसदबाट अनुमोदन गराउन स...	https://l.hamropatro.com/r/https://nepalkhabar.com/politics/122527-2022-3-3-22-36-7	popular	1
‘हेल्लो जिन्दगी’मा प्रवासी नेपालीको कथा	आउँदो ११ चैतेबाट फिल्म ‘हेल्लो जिन्दगी’ प्रदर्शनमा आउँदै छ । कोरोनाभाइरसको महामारी अगाडि नै फिल्म प्रदर्शनमा ल्याउने तयारी गरिए पनि महामारीका कारण फिल्म केही समय होल्डमा रहेको थियो । ‘मर्डर मिस्ट्र...	https://l.hamropatro.com/r/https://farakdhar.com/story/77853	entertainment	2
सिनेमाको कमेडियनलाई जनताले सत्ता सुम्पेपछि…	अन्तर्राष्ट्रिय राजनीतिका चतुर खेलाडी रुसी राष्ट्रपति भ्लादिमिर पुटिनसँग पौंठेजोरी खेल्ने युक्रेनका राष्ट्रपति भोलोदिमिर जेलेन्स्कीको यतिबेला निकै चर्चा छ । विगतलाई कोट्याउने हो भने पुटिन जुडोका प्...	https://l.hamropatro.com/r/https://www.janaaastha.com/archives/81279	international	1
रुसी सेनाको घेरामा गरेका युक्रेनी सहरहरूको अवस्था कस्तो छ ?	रुस र युक्रेनबीचको युद्ध सुरु भएदेखि रुसी सेनाले धेरै सहर र गाउँहरू कब्जा गरिसकेको छ । र, यी क्षेत्रहरूमा फसेका नागरिकहरूको अवस्था दयनीय रहेको बताइएको छ । स्थानीयले मद्दतका लागि बिन्ती गरिरहेका अन्...	https://l.hamropatro.com/r/https://farakdhar.com/story/78137	international	0
तराई र चुरे क्षेत्रमा गर्मी धेरै, गर्मीबाट जोगिन मौसमविद्को सुझाव	काठमाण्डाै - देशभर गर्मी बढ्दो छ । पहाडी जिल्लाको तुलनामा अहिले विशेषगरी तराई र चुरे क्षेत्रमा गर्मी धेरै हुन थालेकाले गर्मीबाट बच्नका लागि आवश्यक सतर्कता अपनाउन मौसमविद्ले आग्रह गरेका छन्। चुरे र...	https://l.hamropatro.com/r/https://ujyaaloonline.com/story/66102/2022/3/7/weather-temperature-sunny-day	national	0
रुसमा रहेको युक्रेनको दूतावासबाट झण्डा हटाइयो	रुसको राजधानी मस्कोस्थित युक्रेनको दूतावासमा रहेको युक्रेनको झण्डा हटाइएको छ ।  रुस र युक्रेनका बीचमा युद्ध भइरहेका बेला रुसमा रहेको युक्रेनको दुतावासमा राखिएको झण्डा हटाइएको हो ।  झण्डा हटाउन गएक...	https://l.hamropatro.com/r/https://lokaantar.com/story/174250/2022/3/2/international/ukraine-	popular	0
दक्षिण अफ्रिका संसारको सबैभन्दा धेरै असमानता भएको देश	"दक्षिण अफ्रिका संसारको सबैभन्दा असमान देश भएको विश्व बैंकको प्रतिवेदनले देखाएको छ । त्यहाँ १० प्रतिशत जनसङ्ख्यासँग ८० प्रतिशतभन्दा बढी सम्पत्तिको स्वामित्व रहेको पाइएको हो ।  ""दक्षिण अफ्रिका विश्व..."	https://l.hamropatro.com/r/https://ratopati.com/story/225717/2022/3/10/south-africa	international	0
तेस्रो विश्वयुद्ध टार्न युक्रेनलाई मद्दत गर्न विदेशमन्त्रीको माग	काठमाडौं– युक्रेनी विदेशमन्त्री दिमित्रो कुलेबाले तेस्रो विश्वयुद्ध टार्न युक्रेनलाई आवश्यक सहयोग गर्न विश्व समुदायलाई आग्रह गरेको छन्।	https://l.hamropatro.com/r/https://www.khabarhub.com/2022/14/361419/	international	0
रुसी फौजले युक्रेनमा फेरि अर्को मेयरलाई पनि अपहरण गरेको आरोप	"किभ । युक्रेनी सरकारले रुसी फैेजले आफूले कब्जा गरेको क्षेत्रका अर्को मेयरलाई अपहरण गरेको आरोप लगाएको छ । युक्रेनका विदेशमन्त्री दिमित्री कुलेवाले ट्विटर मार्फत भनेका छन्, ""दक्षिणी सहर निप्रोरुन्देक..."	https://l.hamropatro.com/r/https://baahrakhari.com/news-details/344061	popular	0
नोबेल मेडिकल कलेजका विद्यार्थीलाई पढ्ने वातावरण बनाऊ : शिक्षा समिति	काठमाडौँ — संसदीय समितिले एक हप्ताभित्र नोबेल मेडिकल कलेज, विराटनगरका अनशनरत १० विद्यार्थीलाई पढ्न सक्ने वातावरण बनाउन सरकारलाई निर्देशन दिएको छ ।  सोमबार सिंहदरबारमा बसेको प्रतिनिधिसभाअन्तर्गतको ...	https://l.hamropatro.com/r/https://ekantipur.com/news/2022/03/07/164663891164526921.html	health	1
एमाले रुकुमपूर्वको अध्यक्षमा ओली	नेकपा (एमाले)को नयाँ जिल्ला कार्य समिति चयन भएको छ । एमालेको आठौँ जिल्ला अधिवेशनले टोपबहादुर ओलीको अध्यक्षतामा ९५ सदस्यीय नयाँ जिल्ला कार्य समिति चयन गरेको हो । ओली यसअघि पनि जिल्ला कार्य समितिको अ...	https://l.hamropatro.com/r/https://ratopati.com/story/226497/2022/3/14/uml	popular	1
रुसमा फोन र चिपको व्यापारमा सामसुङको प्रतिबन्ध	दक्षिण कोरियाली प्रविधि कमपनी सामसुङले पछिल्लो भू–राजनीतिक अवस्थालाई ध्यानमा राख्दै रुसमा आफ्नो फोन र चिप्सको व्यापारमा प्रतिबन्ध लगाएको छ। कम्पनीले एक विज्ञप्ति जारी गर्दै प्रतिबन्धको घोषणा गरेको...	https://l.hamropatro.com/r/https://nepalkhabar.com/science-tech/122675-2022-3-5-9-48-3	international	0
बसन्तपुर डबलीमा महानगरले स्टीलका पोल गाड्न लगेपछि पुरातत्वको आपत्ती	काठमाडौं महानगरपालिकाले वसन्तपुर डबलीमा झन्डा राख्नको लागि स्टिलका पोल गाड्न लागेपछि पुरातत्व विभागले आपत्ति जनाएको छ। विश्व सम्पदा क्षेत्रमा रहेको डबलीको खाली ठाउँमा महानगरले करिब ८ वटा झन्डा राख्...	https://l.hamropatro.com/r/https://nayapatrikadaily.com/feed-detail.php?nid=82427	economics	0
आफ्नै आलु लीलामीमा किन्न बाध्य	देवानगञ्ज गाउँपालिका वडा नम्बर ४ का किसान खिलानन्द यादवले पुसको अन्तिममा आफ्नो खेतबाट साँझ चारओटा ट्र्याक्टरमा आलु लोड गरेर इनरुवाको सब्जिमण्डीमा लैजाँदै गर्दा भन्सार गस्तीले पक्राउ गर्‍यो । भन्सार...	https://l.hamropatro.com/r/https://ratopati.com/story/226735/2022/3/16/potato-	popular	0
धानमा दाना नलागेर पीडित बनेका किसानलाई तत्काल राहत दिन कृषक समूह महासंघको माग 	× काठमाडौँ, १ चैत । राष्ट्रिय कृषक समूह महासंघ नेपालले डीवाई धानमा दाना नलागेर पीडित किसानलाई तत्काल क्षतिपूर्तिको माग गर्दै ज्ञापन पत्र बुझाएको छ । सङ्घले तत्काल न्यायोचित क्षतिपूर्ति उपलब्ध गराउ...	https://l.hamropatro.com/r/https://halokhabar.com//news-details/10496/2022-03-15	economics	2
अमेरिकामा पेट्रोलको मूल्य ११ प्रतिशतले बढ्‍यो	युक्रेनमा द्वन्द्व बढ्दै गएपछि अमेरिकामा एक हप्तामा पेट्रोलको मूल्य ११ प्रतिशतले बढेको छ । त्यस्तै ग्यासको मूल्य अहिलेसम्मकै उच्च छ । युक्रेन द्वन्द्व अघि पनि महामारीपछि तेलको मूल्यको थियो । अमेरि...	https://l.hamropatro.com/r/https://ekagaj.com/article//article/finance/90684/	international	0
फिल्म ‘झुण्ड’मा अमिताभ बच्चनले लिए यस्तो कदम, निर्माता परे छक्क	काठमाडौं । बलिउडका चर्चित अभिनेता अमिताभ बच्चनका करोडौँ फ्यान छन् । उनको अभिनयले सबैलाई माया गर्छन् । बलिउडका यी सुपरस्टार बच्चन ८० वर्षका भए । तैपनि उनी आफ्नो अधिकांश समय काम गरिरहन्छन् । अमिताभ ...	https://l.hamropatro.com/r/https://www.lokpath.com/story/505113	entertainment	1
इजरायल जाने प्रतीक्षामा रहेकाको उडानमा ढिलाइ	नेपालबाट रोजगारका   लागि   इजरायल   जान   छनोट भएको  युवाको  उडान  अनुमति  दिन  इजरायल सरकारले  ढिलाइ  गरेको  छ ।   पछिल्लो  समय ओमिक्रोनको  जोखिम  बढेको  भन्दै  इजरायलमा सहायक  कामदार  (केयरगिभर)...	https://l.hamropatro.com/r/https://lokaantar.com/story/174273/2022/3/3/press/news-	economics	0
जिमेलमा आउने ई-मेलका लागि यसरी सेट गर्नुहोस् अटोमेटिक रिप्लाई	काठमाडौं । कुनै व्यवसायिक अथवा व्यक्तिगत ई-मेल पठाउँदा, सेन्ड बटनमा क्लिक गर्ने बित्तिकै उक्त ई-मेलको रिप्लाई आएको कुरा तपाईँले पनि याद गर्नुभएको होला । यसरी नै तपाईँले  पनि ई-मेल प्राप्त गर्ने बित...	https://l.hamropatro.com/r/https://www.techpana.com/2022/120521/	technology	2
न्यू डाँफेलाई जिल्ला लिगको उपाधि	बाँके– बाँके जिल्ला फुटबल लिगको उपाधि न्यू डाँफे स्पोर्टस क्लबले जितेको छ। नेपालगञ्ज रंगशालामा भएको फाइनल खेलमा न्यू डाँफेले नेपालगञ्जको युनाइटेड क्लबलाई ३–१ गोलले पराजित गरेको हो। खेलमा गोलको अग...	https://l.hamropatro.com/r/https://deshsanchar.com/2022/03/15/624468/	sports	2
प्ले स्टोरबाट हट्यो एपहरू अपडेट भएको अन्तिम मिति हेर्ने सुविधा 	काठमाडौं । प्ले स्टोरमा रहेका एपहरूको विषयमा विस्तृत जानकारीमा प्रयोगकर्तालाई पहुँच दिने वा नदिने भन्ने विषयमा गुगल दुबिधामा रहेको संकेत प्राप्त भइरहन्छ । एकातर्फ कम्पनीले एन्ड्रोइड ओएसका लागि आवश्...	https://l.hamropatro.com/r/https://www.techpana.com/2022/120429/	technology	1
निर्विकल्प लाइफलाइनमा हटेन समस्या	वीरगन्ज- तीन वर्षअघि ओम चावाविरो फिड इण्डष्ट्रिज प्रालिले अमेरिकाबाट भटमास आयात गर्दा भन्सारमा ५ प्रतिशतमात्रै भन्सार शुल्क लाग्नुपर्ने थियो । तर, वीरगन्ज भन्सार कार्यालयले १० प्रतिशत भन्सार कर लि...	https://l.hamropatro.com/r/https://www.karobardaily.com/news/177314	economics	0
